[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:36]{'temperature_inside': 26.4, 'temperature_outside': 25.0056640625, 'pressure_inside': 965.98, 'pressure_outside': 957.9313724638542, 'humidity_inside': 0, 'humidity_outside': 46.09198363115107, 'rotation_x': 0.02905221430824064, 'rotation_y': -0.11751486493947856, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600432595.3233082}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:40]{'temperature_inside': 26.5, 'temperature_outside': 24.9953125, 'pressure_inside': 965.93, 'pressure_outside': 957.9823633995516, 'humidity_inside': 0, 'humidity_outside': 46.29879581125278, 'rotation_x': 0.030227680530445156, 'rotation_y': -0.11790410688736284, 'rotation_z': 1.9541984732824427, 'gps_x': 0, 'gps_y': 0, 'time': 1600432599.3936727}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:44]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.89, 'pressure_outside': 957.9612759322893, 'humidity_inside': 0, 'humidity_outside': 46.192301883635544, 'rotation_x': 0.029821233613607445, 'rotation_y': -0.1177093977070694, 'rotation_z': 1.8778625954198473, 'gps_x': 0, 'gps_y': 0, 'time': 1600432603.4659777}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
[18/09/2020 14:36:48]{'temperature_inside': 26.5, 'temperature_outside': 24.990234375, 'pressure_inside': 965.95, 'pressure_outside': 958.0106216412439, 'humidity_inside': 0, 'humidity_outside': 46.36373030251551, 'rotation_x': 0.029387543587265884, 'rotation_y': -0.11763410344963995, 'rotation_z': 1.8473282442748091, 'gps_x': 0, 'gps_y': 0, 'time': 1600432607.5392869}
