[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:43]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.03, 'pressure_outside': 958.0216329975407, 'humidity_inside': 0, 'humidity_outside': 45.546720975973564, 'rotation_x': 0.029594489726730726, 'rotation_y': -0.11815548244352402, 'rotation_z': 1.786259541984733, 'gps_x': 0, 'gps_y': 0, 'time': 1600431402.315586}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:47]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.07, 'pressure_outside': 958.0674001000356, 'humidity_inside': 0, 'humidity_outside': 45.79515829564932, 'rotation_x': 0.029458183778598546, 'rotation_y': -0.11781503825273508, 'rotation_z': 1.9770992366412214, 'gps_x': 0, 'gps_y': 0, 'time': 1600431406.3744047}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:51]{'temperature_inside': 26.3, 'temperature_outside': 24.8916015625, 'pressure_inside': 966.0, 'pressure_outside': 958.0410870640087, 'humidity_inside': 0, 'humidity_outside': 45.966623099133805, 'rotation_x': 0.029042687805428177, 'rotation_y': -0.11697819736088952, 'rotation_z': 1.717557251908397, 'gps_x': 0, 'gps_y': 0, 'time': 1600431410.4399912}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
[18/09/2020 14:16:55]{'temperature_inside': 26.3, 'temperature_outside': 24.88125, 'pressure_inside': 966.06, 'pressure_outside': 958.0249343009227, 'humidity_inside': 0, 'humidity_outside': 45.91927210630677, 'rotation_x': 0.02892321387315841, 'rotation_y': -0.11823630225783327, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600431414.5231419}
