[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:47]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.69, 'pressure_outside': 958.7807499770363, 'humidity_inside': 0, 'humidity_outside': 45.041927626708876, 'rotation_x': 0.03009103899352406, 'rotation_y': -0.11853614540664296, 'rotation_z': 1.8625954198473282, 'gps_x': 0, 'gps_y': 0, 'time': 1600420066.4051497}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:51]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.75, 'pressure_outside': 958.7577117565095, 'humidity_inside': 0, 'humidity_outside': 44.947323290768736, 'rotation_x': 0.03166211276395059, 'rotation_y': -0.11870224259981704, 'rotation_z': 1.8702290076335877, 'gps_x': 0, 'gps_y': 0, 'time': 1600420070.4731176}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:55]{'temperature_inside': 26.0, 'temperature_outside': 24.611328125, 'pressure_inside': 966.72, 'pressure_outside': 958.7492823623089, 'humidity_inside': 0, 'humidity_outside': 44.79963712624216, 'rotation_x': 0.030248790185720936, 'rotation_y': -0.11707359239851658, 'rotation_z': 1.816793893129771, 'gps_x': 0, 'gps_y': 0, 'time': 1600420074.5346353}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
[18/09/2020 11:07:59]{'temperature_inside': 26.0, 'temperature_outside': 24.6216796875, 'pressure_inside': 966.78, 'pressure_outside': 958.7788727581391, 'humidity_inside': 0, 'humidity_outside': 44.9238392745555, 'rotation_x': 0.031512533523734995, 'rotation_y': -0.1183362626258755, 'rotation_z': 1.8015267175572518, 'gps_x': 0, 'gps_y': 0, 'time': 1600420078.6028183}
