[18/09/2020 14:15:01]{'temperature_inside': 26.3, 'temperature_outside': 24.7255859375, 'pressure_inside': 966.0, 'pressure_outside': 958.0498747148783, 'humidity_inside': 0, 'humidity_outside': 46.23684550461891, 'rotation_x': 0.029319079737745384, 'rotation_y': -0.11797515095146907, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431300.602608}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:05]{'temperature_inside': 26.3, 'temperature_outside': 24.756640625, 'pressure_inside': 966.08, 'pressure_outside': 958.0457622300752, 'humidity_inside': 0, 'humidity_outside': 46.13675087222748, 'rotation_x': 0.028046869900741574, 'rotation_y': -0.1172508377979201, 'rotation_z': 1.8091603053435115, 'gps_x': 0, 'gps_y': 0, 'time': 1600431304.684225}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:09]{'temperature_inside': 26.3, 'temperature_outside': 24.7619140625, 'pressure_inside': 966.03, 'pressure_outside': 958.0602702823049, 'humidity_inside': 0, 'humidity_outside': 45.929880017143965, 'rotation_x': 0.02986024681046813, 'rotation_y': -0.11769519371574173, 'rotation_z': 1.8931297709923665, 'gps_x': 0, 'gps_y': 0, 'time': 1600431308.7541823}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:13]{'temperature_inside': 26.3, 'temperature_outside': 24.7826171875, 'pressure_inside': 966.11, 'pressure_outside': 958.0646660601666, 'humidity_inside': 0, 'humidity_outside': 46.131000420126405, 'rotation_x': 0.030333234229326798, 'rotation_y': -0.11696311848535623, 'rotation_z': 1.7938931297709924, 'gps_x': 0, 'gps_y': 0, 'time': 1600431312.8197563}
[18/09/2020 14:15:17]{'temperature_inside': 26.3, 'temperature_outside': 24.79296875, 'pressure_inside': 966.08, 'pressure_outside': 958.0367266172215, 'humidity_inside': 0, 'humidity_outside': 46.20805314156045, 'rotation_x': 0.029604904342279997, 'rotation_y': -0.11740885998525896, 'rotation_z': 1.8549618320610688, 'gps_x': 0, 'gps_y': 0, 'time': 1600431316.8897998}
